gov_id,unit_name,web_address
us:place:4161300,CITY OF REEDSPORT,http://www.cityofreedsport.org
us:place:1340056,CITY OF HOSCHTON,http://CITYOFHOSCHTON.COM
us:place:3445210,BOROUGH OF MEDFORD LAKES,http://www.medfordlakes.com/
us:place:4847040,CITY OF MATHIS,http://www.cityofmathis.com
us:place:3705040,TOWN OF BENSON,http://WWW.TOWNOFBENSON.COM
us:place:4869830,VILLAGE OF SPRING VALLEY,http://www.springvalleytx.com
us:place:4271144,BOROUGH OF SLATINGTON,http://www.slatington.org
us:place:2053225,CITY OF OSAWATOMIE,http://www.osawatomieks.org
us:place:3763880,TOWN OF SPINDALE,http://www.spindalenc.net
us:place:4067950,TOWN OF SLAUGHTERVILLE,http://www.town.slaughterville.ok.us
us:place:1860192,TOWN OF PITTSBORO,http://www.townofpittsboro.org
us:place:2647820,CITY OF LINDEN,http://www.lindenmi.us/
us:place:4868456,CITY OF SMITHVILLE,http://www.ci.smithville.tx.us
us:place:0804935,TOWN OF BASALT,http://www.basalt.net/
us:place:2923950,CITY OF FENTON,http://WWW.FENTONMO.ORG
us:place:3764500,TOWN OF STANLEY,http://www.townofstanley.org
us:place:5517775,VILLAGE OF CROSS PLAINS,http://CROSS-PLAINS.WI.US
us:place:4259120,BOROUGH OF PENNSBURG,http://www.pennsburg.us
us:place:1648790,CITY OF MCCALL,http://www.mccall.id.us/
us:place:1015440,Clayton,https://clayton.delaware.gov
us:place:4107200,CITY OF BOARDMAN,http://www.cityofboardman.com
us:place:1336696,CITY OF HARLEM,http://www.harlemga.org
us:place:3721160,TOWN OF EMERALD ISLE,http://www.emeraldisle-nc.org/
us:place:2710648,CITY OF CENTERVILLE,http://www.centervillemn.com
us:place:0618506,CITY OF DEL MAR,http://www.delmar.ca.us
us:place:1671020,CITY OF ST ANTHONY,http://www.cityofstanthony.org
us:place:4269376,BOROUGH OF SEWICKLEY,http://www.sewickleyborough.org
us:place:5327960,Granger,https://www.grangerwashington.org/
us:place:0685012,CITY OF WHEATLAND,http://www.wheatland.ca.gov
us:place:1710240,CITY OF BYRON,http://www.cityofbyron.com
us:place:1041830,Lewes,https://www.ci.lewes.de.us
us:place:3966530,VILLAGE OF RICHFIELD,http://WWW.RICHFIELDVILLAGEOHIO.ORG
us:place:4871960,VILLAGE OF TAYLOR LAKE,http://www.taylorlakevillage.us
us:place:5508225,CITY OF BLOOMER,http://www.ci.bloomer.wi.us
us:place:1842861,TOWN OF LEO-CEDARVILLE,http://www.leocedarville.com
us:place:4815796,CITY OF COCKRELL HILL,http://www.cockrell-hill.tx.us
us:place:5504875,CITY OF BARRON,http://www.barronwi.us
us:place:4724480,CITY OF ETOWAH,http://www.cityofetowahtn.com
us:place:4867400,CITY OF SHENANDOAH,http://www.shenandoahtx.us
us:place:2614200,CITY OF CEDAR SPRINGS,http://www.cityofcedarsprings.org/
us:place:0254920,CITY OF NOME,http://www.nomealaska.org
us:place:1719083,VILLAGE OF DEER PARK,http://www.villageofdeerpark.com
us:place:4877416,CITY OF WEST COLUMBIA,http://www.westcolumbiatx.org/
us:place:4879816,CITY OF WINNSBORO,http://www.winnsborotexas.com
us:place:2743738,CITY OF MONTGOMERY,http://www.cityofmontgomerymn.com
us:place:4843144,CITY OF LLANO,http://www.cityofllano.com
us:place:4814224,TOWN OF CHANDLER,http://www.chandlertx.com
us:place:4821844,CITY OF EAGLE LAKE,http://www.coeltx.net
us:place:3952052,VILLAGE OF MORELAND HILLS,http://www.morelandhills.com
us:place:4246792,BOROUGH OF MALVERN,http://www.malvern.org/
us:place:4020550,CITY OF DEWEY,http://www.cityofdewey.com
us:place:1380788,CITY OF WATKINSVILLE,http://www.cityofwatkinsville.com
us:place:2701684,CITY OF ANNANDALE,http://www.annandale.mn.us
us:place:0648956,CITY OF MONTE SERENO,http://www.montesereno.org
us:place:4249920,BOROUGH OF MILLVALE,http://www.millvalepa.com
us:place:3439420,BOROUGH OF LAWNSIDE,http://LAWNSIDE.NET
us:place:4058150,TOWN OF PERKINS,http://www.cityofperkins.net
us:place:4015350,CITY OF CLEVELAND,http://www.cityofclevelandok.com
us:place:0855980,TOWN OF ORCHARD CITY,http://www.orchardcityco.org/
us:place:4821904,CITY OF EARLY,http://www.earlytx.net
us:place:4154100,CITY OF OAKRIDGE,http://www.ci.oakridge.or.us
us:place:2910240,CITY OF BYRNES MILL,http://www.byrnesmill.org
us:place:3608323,VILLAGE OF BRIGHTWATERS,http://www.villageofbrightwaters.com
us:place:1973875,CITY OF SOLON,http://www.solon-iowa.com
us:place:3285400,CITY OF YERINGTON,http://www.yerington.net
us:place:3675779,VILLAGE OF TUXEDO,https://www.tuxedogov.org/
us:place:0810600,CITY OF BURLINGTON,http://www.burlingtoncolo.com/
us:place:3943722,VILLAGE OF LINCOLN HEIGHTS,http://www.vlho.org
us:place:2902674,CITY OF AVA,http://www.avamissouri.org
us:place:4845288,CITY OF LYTLE,http://www.lytletx.org
us:place:3922568,VILLAGE OF DOYLESTOWN,http://www.doylestown.com
us:place:5587200,VILLAGE OF WILLIAMS BAY,http://www.williamsbay.org
us:place:3525450,CITY OF EUNICE,http://www.cityofeunice.org
us:place:4879624,VILLAGE OF WIMBERLEY,http://www.cityofwimberley.com
us:place:3457600,BOROUGH OF PENNINGTON,http://WWW.PENNINGTONBORO.ORG
us:place:3736400,TOWN OF LA GRANGE,http://www.lagrangenc.com
us:place:1723737,CITY OF EL PASO,http://www.elpasoil.org/
us:place:1609370,CITY OF BONNERS FERRY,http://www.bonnersferry.id.gov
us:place:5312140,Chewelah,https://www.cityofchewelah.org/
us:place:1935265,CITY OF HAWARDEN,http://www.cityofhawarden.com/
us:place:4878076,VILLAGE OF WESTWORTH VILLAGE,http://www.cityofwestworth.com
us:place:4253712,BOROUGH OF NEW HOPE,http://www.newhopeborough.org
us:place:5379275,Winlock,https://cityofwinlock.com/
us:place:5357220,Rainier,https://www.cityofrainierwa.org/
us:place:1718719,VILLAGE OF DAVIS JUNCTION,http://www.davisjunction.com
us:place:2636960,CITY OF HARTFORD,http://www.cityofhartfordmi.org
us:place:3775820,TOWN OF WRIGHTSVILLE BEACH,http://www.towb.org
us:place:5316970,Dayton,https://www.daytonwa.com/
us:place:0843605,TOWN OF LA SALLE,http://www.lasalletown.com
us:place:1925365,CITY OF ELY,http://ELYIOWA.COM
us:place:2055675,CITY OF PHILLIPSBURG,http://www.phillipsburgks.us
us:place:4846224,CITY OF MALAKOFF,http://www.cityofmalakoff.net
us:place:4111150,CITY OF CARLTON,http://www.ci.carlton.or.us/
us:place:2980098,CITY OF WILLOW SPRINGS,http://www.willowspringsmo.com
us:place:1723945,VILLAGE OF ELWOOD,http://www.villageofelwood.com
us:place:4853988,CITY OF OLMOS PARK,http://www.olmospark.org
us:place:2012775,CITY OF CHENEY,http://www.cheneyks.org
us:place:0847070,TOWN OF LYONS,http://www.townoflyons.com
us:place:2024575,CITY OF FREDONIA,http://www.fredoniaks.org/
us:place:2031400,CITY OF HERINGTON,http://www.cityofherington.com
us:place:2610580,CITY OF BRIDGMAN,http://WWW.BRIDGMAN.ORG
us:place:2650660,CITY OF MANCHESTER,http://www.vil-manchester.org
us:place:2416787,TOWN OF CHEVY CHASE VILLAGE,http://www.chevychasevillagemd.gov
us:place:3439210,BOROUGH OF LAUREL SPRINGS,http://www.laurelsprings-nj.com
us:place:2044750,CITY OF MARION,http://www.marionks.net
us:place:4875032,TOWN OF VAN HORN,http://www.vanhorntexas.org
us:place:2647180,CITY OF LESLIE,http://www.cityofleslie.org
us:place:2435200,TOWN OF GREENSBORO,http://www.greensboromd.org
us:place:4830512,CITY OF GRANDVIEW,http://www.cityofgrandview.org/
us:place:4128450,CITY OF GEARHART,http://www.cityofgearhart.com
us:place:2957422,CITY OF PIEDMONT,http://www.cityofpiedmont.com/
us:place:4822552,CITY OF EDEN,http://www.edentexas.com
us:place:2020350,CITY OF ELKHART,http://WWW.CI.ELKHART.KS.US
us:place:4805768,TOWN OF BARTONVILLE,http://www.townofbartonville.com
us:place:0800925,TOWN OF AKRON,http://www.townofakron.com
us:place:2717126,CITY OF DUNDAS,http://www.cityofdundas.org
us:place:2077500,CITY OF WESTWOOD,http://www.westwoodks.org
us:place:4830080,CITY OF GOLIAD,http://www.goliadtx.net
us:place:2740256,CITY OF MAPLE PLAIN,http://www.mapleplain.com
us:place:4853115,CITY OF OAK LEAF,http://www.oakleaftexas.org
us:place:5527000,CITY OF FOX LAKE,http://www.cityoffoxlake.org
us:place:2625320,VILLAGE OF ELK RAPIDS,http://www.elkrapids.org
us:place:2666640,VILLAGE OF QUINCY,http://www.quincy-mi.org
us:place:3909274,VILLAGE OF BROOKLYN HEIGHTS,http://www.brooklynhts.org
us:place:4819648,CITY OF DEKALB,http://www.cityofdekalb.com/
us:place:3908336,VILLAGE OF BRATENAHL,http://www.bratenahl.org
us:place:1733851,VILLAGE OF HEBRON,http://www.villageofhebron.org
us:place:1380228,CITY OF WALNUT GROVE,http://www.walnutgrovegeorgia.com
us:place:1968475,CITY OF ROLAND,http://www.cityofroland.org/
us:place:3926768,VILLAGE OF FAYETTE,http://www.villageoffayette.com
us:place:1979770,CITY OF UNIVERSITY HEIGHTS,http://WWW.UNIVERSITY-HEIGHTS.ORG
us:place:4824828,CITY OF EUSTACE,http://www.cityofeustace.com
us:place:4803072,VILLAGE OF AMES,http://www.cityofamestexas.com
us:place:4204896,BOROUGH OF BECHTELSVILLE,http://www.bechtelsville.org
us:place:5306085,Bingen,https://www.bingenwashington.org/
us:place:2416730,VILLAGE OF CHEVY CHASE SECTION THREE,http://www.chevychasesection3.org
us:place:0825610,TOWN OF FAIRPLAY,http://www.fairplayco.us
us:place:2028675,CITY OF GREENSBURG,http://www.greensburgks.org
us:place:0870250,TOWN OF SILVER CLIFF,http://www.silvercliffco.com
us:place:1244075,TOWN OF MELBOURNE VILLAGE,http://www.melbournevillage.org
us:place:4522390,TOWN OF EASTOVER,http://www.eastoversc.com
us:place:2459450,TOWN OF OXFORD,http://www.oxfordmd.net
us:place:2650280,CITY OF MACKINAC ISLAND,http://www.cityofmi.org
us:place:0159088,TOWN OF PERDIDO BEACH,http://www.townofperdidobeach.org
us:place:0854880,TOWN OF NORWOOD,http://www.norwoodtown.com
us:place:3400730,BOROUGH OF ALLENHURST,http://www.allenhurstnj.org
us:place:5667440,TOWN OF ROLLING HILLS,http://www.rollinghillswy.org
us:place:0852075,TOWN OF MORRISON,http://town.morrison.co.us/
us:place:1612520,CITY OF CAMBRIDGE,http://www.cambridge.id.gov
us:place:0680448,CITY OF TRINIDAD,http://www.trinidad.ca.gov
us:place:3443380,BOROUGH OF MANTOLOKING,http://www.mantoloking.org/
us:place:0636490,CITY OF INDUSTRY,http://www.cityofindustry.org
us:place:3733460,TOWN OF INDIAN BEACH,http://www.indianbeach.org/
us:place:3576480,VILLAGE OF TAOS SKI VALLEY,http://WWW.VTSV.ORG
us:place:0206520,"Bethel, City of",http://www.cityofbethel.org/
us:place:1201775,Archer,https://www.cityofarcher.com/
us:place:1203675,Bartow,https://www.cityofbartow.net/
us:place:1205075,Belleair,http://www.townofbelleair.com/
us:place:1207875,Boynton Beach,https://www.boynton-beach.org/
us:place:1209550,Bunnell,https://www.bunnellcity.us/
us:place:1211225,Cedar Key,https://cityofcedarkey.org/
us:place:1211925,Chiefland,https://cityofchiefland.com/
us:place:1211975,Chipley,http://www.cityofchipley.com/
us:place:1215475,Crestview,https://www.cityofcrestview.org/
us:place:1216550,Daytona Beach Shores,https://www.dbshores.org/
us:place:1222550,Flagler Beach,http://www.cityofflaglerbeach.com/
us:place:1224500,Fort White,https://fortwhitefl.com/
us:place:1227400,Green Cove Springs,http://www.greencovesprings.com/
us:place:1232775,Howey-in-the-Hills,https://www.howey.org/
us:place:1233675,Indian Shores,https://www.myindianshores.com/
us:place:1235850,Juno Beach,https://www.juno-beach.fl.us/
us:place:1235925,Jupiter Island,https://townofjupiterisland.com/
us:place:1237525,Lake Alfred,https://www.mylakealfred.com/
us:place:1237975,Lake Hamilton,https://www.townoflakehamilton.com/
us:place:1238425,Lake Mary,https://www.lakemaryfl.com/
us:place:1238625,Lake Placid,http://www.lakeplacidfl.net/
us:place:1239375,Lantana,https://www.lantana.org/
us:place:1241150,Longboat Key,https://www.longboatkey.org/
us:place:1241250,Longwood,https://www.longwoodfl.org/
us:place:1242625,Malabar,https://www.townofmalabar.org/
us:place:1243175,Marianna,https://www.cityofmarianna.com/
us:place:1243375,Mary Esther,https://www.cityofmaryesther.com/
us:place:1243425,Mascotte,http://www.cityofmascotte.com/
us:place:1249600,North Palm Beach,http://www.village-npb.org/
us:place:1251075,Ocoee,https://www.ocoee.org/
us:place:1251650,Opa-locka,https://www.opalockafl.gov/
us:place:1254450,Palm Springs,https://www.vpsfl.org/
us:place:1254250,Palmetto,https://www.palmettofl.org/
us:place:1261500,Rockledge,https://www.cityofrockledge.org/
us:place:1263375,San Antonio,https://www.sanantonioflorida.org/
us:place:1264825,Sebastian,https://www.cityofsebastian.org/
us:place:1264875,Sebring,https://www.mysebring.com/
us:place:1267175,South Bay,https://www.southbaycity.com/
us:place:1267325,South Daytona,https://www.southdaytona.org/
us:place:1268275,Springfield,https://www.springfieldfl.net/
us:place:1262525,St. Augustine Beach,https://www.staugbch.com/
us:place:1268525,Starke,https://www.cityofstarke.org/
us:place:1270345,Sweetwater,https://cityofsweetwater.fl.gov/
us:place:1271900,Titusville,https://www.titusville.com/
us:place:1273025,Umatilla,https://www.umatillafl.org/
us:place:2500840,Agawam,http://www.agawam.ma.us/
us:place:2501370,Amherst,http://www.amherstma.gov/
us:place:2502690,Attleboro,http://www.cityofattleboro.us/
us:place:2507740,Braintree,https://www.braintreema.gov/
us:county:25009,Essex,http://www.essexma.org/
us:place:2525172,Franklin,https://www.franklinma.gov/
us:place:2534550,Lawrence,http://www.cityoflawrence.com/
us:place:2540115,Melrose,http://www.cityofmelrose.org/
us:place:2556000,Randolph,http://www.randolph-ma.gov/
us:place:2563345,Southbridge,http://www.ci.southbridge.ma.us/
us:place:2572600,Waltham,http://www.city.waltham.ma.us/
us:place:2578972,Weymouth,http://www.weymouth.ma.us/
us:place:3805420,Beach,http://www.beachnd.com/
us:place:3884780,West Fargo,http://www.westfargond.gov/
us:place:3100905,Alliance,http://www.cityofalliance.net/
us:place:3103250,Battle Creek,http://battlecreekne.com/
us:place:3103950,Bellevue,http://www.bellevue.net/
us:place:3108605,Chadron,http://www.chadron-nebraska.com/
us:place:3110110,Columbus,http://www.columbusne.us/
us:place:3116410,Fairbury,http://www.fairburyne.org/
us:place:3118405,Geneva,http://www.genevane.org/
us:place:3120260,Gretna,http://www.gretnane.org/
us:place:3121905,Hebron,http://www.hebronnebraska.us/
us:place:3125055,Kearney,http://www.cityofkearney.org/
us:place:3126385,La Vista,http://www.cityoflavista.org/
us:place:3129925,McCook,http://www.cityofmccook.com/
us:place:3132340,Minden,http://www.mindennebraska.org/
us:place:3140605,Ralston,http://www.cityofralston.com/
us:place:3145295,Sidney,https://cityofsidney.org/
us:place:3151840,Wayne,https://cityofwayne.org/
us:place:3151665,Waterloo,http://www.waterloone.com/
us:place:4900540,Alpine,http://www.alpinecity.org/
us:place:4908570,"Brighton, Town of",https://www.brighton.utah.gov/
us:place:4914290,Clinton,https://www.clintoncity.net/
us:place:4931120,Grantsville,https://www.grantsvilleut.gov/
us:place:4934200,Heber,https://www.ci.heber.ut.us/
us:place:4937170,Hurricane,http://www.cityofhurricane.com/
us:place:4937500,Hyrum,https://hyrumcity.org/
us:place:4939920,Kanab,https://kanab.utah.gov/
us:place:4953230,Murray,https://www.murray.utah.gov/
us:place:4954220,Nephi City,https://www.nephi.utah.gov/
us:place:4964670,Roosevelt,https://www.rooseveltcity.com/
us:place:4967440,Sandy,https://www.sandy.utah.gov/
us:place:4971840,Springdale,https://www.springdaletown.com/
us:place:4972940,Sterling,https://www.sanpete.com/sterling.html
us:place:4983470,West Valley,https://www.wvc-ut.gov/
us:place:5120160,"Crewe, Town of",https://townofcrewe.com/
us:place:5122160,"Dendron, Town of",https://www.surrycountyva.gov/
us:place:5123680,"Duffield, Town of",http://www.scottcountyva.com/
us:place:5125808,Emporia City,https://www.ci.emporia.va.us/
us:place:5137336,"Hillsville, Town of",https://www.townofhillsville.com/
us:place:5138280,"Honaker, Town of",https://www.russellcountyva.us/185/Honaker
us:place:5149464,"Marion, Town of",http://www.marionva.org/
us:place:5148344,"McKenney, Town of",https://www.dinwiddieva.us/647/Town-of-McKenney
us:place:5152120,"Mineral, Town of",https://www.townofmineral.com/
us:place:5155848,"New Market, Town of",https://www.newmarketvirginia.com/
us:place:5161208,"Pearisburg, Town of",https://www.pearisburg.org/
us:place:5167208,"Ridgeway, Town of",https://www.henrycountyva.gov/
us:place:5170752,"Scottsburg, Town of",https://www.halifaxcountyva.gov/
us:place:5179024,"Toms Brook, Town of",http://www.tomsbrookva.net/
us:place:5183680,Waynesboro City,https://www.waynesboro.va.us/
us:place:5187072,"Wise, Town of",http://www.townofwise.net/
wikidata:Q130153,Nephi (Utah),http://nephi.utah.gov
wikidata:Q131908,Hanover (NH) (New Hampshire),http://www.hanovernh.org/
wikidata:Q203263,Athens (Georgia),https://www.accgov.com/
wikidata:Q642783,St. Marys (Ohio),http://www.cityofstmarys.net/
wikidata:Q282822,St. Anthony (Minnesota),http://www.ci.saint-anthony.mn.us/
wikidata:Q957506,St. Ann (Missouri),http://www.stannmo.org/
wikidata:Q1594054,Smithtown (New York),http://www.smithtowninfo.com/
wikidata:Q378730,Langdon (New Hampshire),http://langdonnh.org
wikidata:Q737929,Loudon (New Hampshire),http://www.loudonnh.org/
wikidata:Q957934,Crown Point (Indiana),http://www.crownpoint.in.gov
wikidata:Q960402,Wiscasset (Maine),http://www.wiscasset.org
wikidata:Q1644523,West Greenwich (Rhode Island),http://www.wgtownri.org
wikidata:Q1626213,Littleton (New Hampshire),http://www.townoflittleton.org/
wikidata:Q1787188,Portsmouth (Rhode Island),http://www.portsmouthri.com
wikidata:Q467664,Butte (Montana),https://www.co.silverbow.mt.us/
wikidata:Q973047,Luling (Texas),http://www.cityofluling.net/
wikidata:Q969293,Mabank (Texas),http://www.cityofmabanktx.org/
wikidata:Q1816735,Lincoln (Rhode Island),http://www.lincolnri.com
wikidata:Q1853982,Newcastle (Maine),http://www.newcastlemaine.us/
wikidata:Q1002388,Skowhegan (Maine),https://www.skowhegan.org/
wikidata:Q483539,Anaconda (Montana),http://adlc.us/
wikidata:Q995263,Woodbridge (New Jersey),http://www.twp.woodbridge.nj.us/
wikidata:Q495369,El Centro (California),http://www.cityofelcentro.org
wikidata:Q523619,Rye (New Hampshire),http://www.town.rye.nh.us/
wikidata:Q508737,Deering (New Hampshire),http://www.deering.nh.us/
wikidata:Q1003630,Liberal (Kansas),http://www.CityOfLiberal.org
wikidata:Q1007911,Greencastle (Indiana),http://www.cityofgreencastle.com/
wikidata:Q1873442,Weirton (West Virginia),https://www.cityofweirton.com/
wikidata:Q574900,Yorkville (Illinois),http://www.yorkville.il.us/
wikidata:Q527127,Fincastle (Virginia),http://www.co.botetourt.va.us
wikidata:Q852584,Port Angeles (Washington),https://www.cityofpa.us/
wikidata:Q1013038,Middletown (Rhode Island),https://www.middletownri.com/
wikidata:Q1018321,Mount Pleasant (New York),http://www.mtpleasantny.com/
wikidata:Q886915,Blythe (California),http://www.cityofblythe.ca.gov
wikidata:Q981715,Wilmer (Texas),http://www.cityofwilmer.net/
wikidata:Q982169,Whitesboro (Texas),http://www.whitesborotexas.com
wikidata:Q981491,Quinlan (Texas),http://www.cityofquinlan.net/
wikidata:Q1027996,Tiverton (Rhode Island),http://www.tiverton.ri.gov
wikidata:Q1916979,Melvern (Kansas),http://www.melvernks.com/
wikidata:Q575588,Genoa (Illinois),http://www.genoa-il.com/
wikidata:Q926275,Port Royal (South Carolina),https://www.portroyal.org/
wikidata:Q1029795,Shoshoni (Wyoming),http://www.shoshoniwyoming.org
wikidata:Q1143667,Cumberland (Rhode Island),http://www.cumberlandri.org/
wikidata:Q920784,Pittsfield (New Hampshire),http://www.pittsfieldnh.gov/
wikidata:Q985301,Port Orange (Florida),http://www.port-orange.org
wikidata:Q1077102,Martinsville (Indiana),http://www.martinsville.in.gov/
wikidata:Q945362,Hampton (New Hampshire),http://www.hamptonnh.gov/
wikidata:Q938755,Foster (Rhode Island),http://www.townoffoster.com
wikidata:Q1972897,Long Beach (Indiana),http://www.longbeachin.org
wikidata:Q1992883,Eatonville (Florida),http://www.townofeatonville.org
wikidata:Q1330668,Shelter Island (New York),https://www.shelterislandtown.us/
wikidata:Q2310682,Chesterfield (New Hampshire),http://www.nhchesterfield.com/
wikidata:Q2310637,Lisbon (New Hampshire),https://www.lisbonnh.org/
wikidata:Q1376049,Madison (Virginia),http://www.madisonco.virginia.gov/
wikidata:Q2901559,Meade (Kansas),http://www.CityOfMeade.org/
wikidata:Q2019815,Inola (Oklahoma),http://www.inolaok.com
wikidata:Q2404770,Larned (Kansas),http://cityoflarned.org
wikidata:Q2360629,Hanahan (South Carolina),http://www.cityofhanahan.com/
wikidata:Q2384470,Lisbon (Maine),https://www.lisbonme.org/
wikidata:Q2417020,Newton (New Hampshire),http://www.newton-nh.gov/
wikidata:Q2417187,Salisbury (New Hampshire),http://www.salisburynh.org/
wikidata:Q2416945,Windham (New Hampshire),http://www.windhamNH.gov
wikidata:Q2417067,Newfields (New Hampshire),https://www.newfieldsnh.gov/
wikidata:Q2417121,Plaistow (New Hampshire),http://www.plaistow.com/
wikidata:Q2417104,Dunbarton (New Hampshire),http://www.dunbartonnh.org/
wikidata:Q2417035,Sandown (New Hampshire),https://www.sandown.us/
wikidata:Q2417176,Hudson (New Hampshire),http://www.hudsonnh.gov/
wikidata:Q2074473,Le Claire (Iowa),http://www.leclaireiowa.gov/
wikidata:Q3131938,New Castle (New York),http://www.mynewcastle.org
wikidata:Q3045956,Guilderland (New York),http://www.townofguilderland.org/
wikidata:Q3240108,Surfside Beach (South Carolina),http://www.surfsidebeach.org
wikidata:Q3183212,Niles (New York),https://www.cayugacounty.gov/QuickLinks.aspx?CID=117
wikidata:Q2430103,Gilmanton (New Hampshire),http://www.gilmantonnh.org/
wikidata:Q2435123,Winthrop (Maine),http://www.winthropmaine.org/
wikidata:Q2430201,Dublin (New Hampshire),http://www.townofdublin.org/
wikidata:Q2430037,Barnstead (New Hampshire),http://www.barnstead.org/
wikidata:Q2412213,Chili (New York),http://www.townofchili.org/
wikidata:Q2076191,Farmington (New Hampshire),https://www.farmington.nh.us/
wikidata:Q3053737,Mount Desert (Maine),http://www.mtdesert.org
wikidata:Q3053721,Tremont (Maine),http://tremont.maine.gov/
wikidata:Q2485680,Bedford (New York),https://www.bedfordny.gov/
wikidata:Q2467256,Peachtree City (Georgia),http://www.peachtree-city.org/
wikidata:Q2448480,New Shoreham (Rhode Island),http://www.new-shoreham.com
wikidata:Q3452472,Irondequoit (New York),http://www.irondequoit.org/
wikidata:Q3450437,Boothbay (Maine),http://www.townofboothbay.org/
wikidata:Q3448132,Gray (Maine),http://www.graymaine.org
wikidata:Q3448522,Rome (Maine),https://www.romemaine.com/
wikidata:Q3451647,Fryeburg (Maine),http://www.fryeburgmaine.org/
wikidata:Q3708700,Porter (New York),https://www.townofporter.net
wikidata:Q3709805,Southold (New York),https://www.southoldtownny.gov/
wikidata:Q3708490,New Scotland (New York),http://www.townofnewscotland.com
wikidata:Q2564334,Coloma (Michigan),http://www.cityofcoloma.org/
wikidata:Q2577621,Tyngsboro (Massachusetts),http://www.tyngsboroughma.gov/
wikidata:Q3449292,Baileyville (Maine),http://www.baileyville.org/
wikidata:Q3708487,Southport (New York),http://townofsouthport.com/
wikidata:Q2669320,Mount Vernon (Georgia),http://mtvernonga.org/
wikidata:Q5053592,Cato (New York),https://www.cayugacounty.gov/414/Cato-Town
wikidata:Q2232393,De Soto (Kansas),http://www.desotoks.us
wikidata:Q2276259,Meredith (New Hampshire),http://www.meredithnh.org/
wikidata:Q2304496,Chichester (New Hampshire),http://www.chichesternh.org/
wikidata:Q2303220,Fraser (Colorado),http://www.frasercolorado.com
wikidata:Q2304613,Greenfield (New Hampshire),http://www.greenfield-nh.gov/
wikidata:Q2304556,Winchester (New Hampshire),http://www.winchester-nh.gov/
wikidata:Q2304585,Londonderry (New Hampshire),http://www.londonderrynh.org/
wikidata:Q2304452,Goffstown (New Hampshire),https://www.goffstown.com/
